relative_path,parent_directory,name,suffix,size_bytes,sha256,is_text,detected_encoding,printable_ratio,line_count,categories,uft_markers,object_reference_markers,parameter_markers,control_flow_markers,function_or_sub_markers,error;;;;;;;;;;;;;;;;;;;;;;
db_xmlmap.xml,.,db_xmlmap.xml,.xml,425215,c249c594ad8aed1a6921ce2632b5293f9b747178a186bbba8f2061deecccfea3,True,utf-8-sig,1.0000,7021,text; known_text_extension; contains_control_flow; xml_candidate,,,,For ; Next,,;;;;;;;;;;;;;;;;;;
dbid.xml,.,dbid.xml,.xml,1262,7596201abebb8e6b98abc9d61c2c71cd9d0ac92195ba2270576dff212d84d0bc,True,utf-8-sig,1.0000,26,text; known_text_extension; contains_control_flow; xml_candidate,,,,Then,,;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/071,ProjRep/000/000/000/001,071,,18731,c9652469981a7531f9475d571b906e7ee6503ff6a2a554ab8706e0579ebc2ac4,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/072,ProjRep/000/000/000/001,072,,19032,86397d47bcfcc15eca0ca9d3c27a4b67f043b0af013e9dbf185ed4c0af5533ad,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/073,ProjRep/000/000/000/001,073,,19114,028592b75f6293a766ee10d23c12fb92bc37047ea7da5ef7a6858fd473d0677b,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/074,ProjRep/000/000/000/001,074,,18768,15cea4b8a0cc4f1ceb204c3a51d94fa242394ea79e20e588e7358c1b69a3b741,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/075,ProjRep/000/000/000/001,075,,18692,534fc36833ce7c1ae63becff64a580434f20cd51d84c5ddc3d268251f12a1b7f,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/076,ProjRep/000/000/000/001,076,,19075,2d14227de7de1016eb044db536d1d8331323f3945fecd7f5f5bb7e17c24d29c8,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/077,ProjRep/000/000/000/001,077,,19843,670e46da55fe03f09dd9c5aa36377d4e80d4d82aa2fc442fdbf181bafa8f6163,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/080,ProjRep/000/000/000/001,080,,1238,32b21dc8587186a0805709b5fade4a2d82272883cce8f186f9188ff7545b3cdb,True,utf-8-sig,1.0000,69,text; contains_function_or_sub,,,,,Function ; End Function; Sub ; End Sub,;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/081,ProjRep/000/000/000/001,081,,786,defed02d183cc32e35e838b555ec9c67fce3003b0e5b576e8e6e43cdc9f142eb,True,utf-8-sig,1.0000,59,text; contains_function_or_sub,,,,,Function ; End Function; Sub ; End Sub,;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/082,ProjRep/000/000/000/001,082,,552,ef4c796525e2031a8f9d0e7aa0ae8f0e3d7fd70424e2b48d0d2408dabba9f27c,True,utf-8-sig,1.0000,32,text; contains_function_or_sub,,,,,Function ; End Function; Sub ; End Sub,;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/083,ProjRep/000/000/000/001,083,,288,ca9414e44abc6546ee0ecfb122e42f7a8071fb71aa5ac45fdb8f735ef80008f9,True,utf-8-sig,1.0000,23,text; contains_function_or_sub,,,,,Function ; End Function; Sub ; End Sub,;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/084,ProjRep/000/000/000/001,084,,1155,c6ada1abbe21043baab43850e3e4b4112d5829852a76bfa61ec0dd3abf6b71d9,True,utf-8-sig,1.0000,71,text; contains_control_flow; contains_function_or_sub,,,,For ,Function ; End Function; Sub ; End Sub,;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/088,ProjRep/000/000/000/001,088,,23934,640e09c77428257beb0ea7cda360a37e732f3e958916e59f1d642a34d4fcc2d0,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/089,ProjRep/000/000/000/001,089,,18466,ff3c11cc9dd9b5e2faf3d6117ecc49f80935e804b9cb95bdd9923dc09554d1b6,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/090,ProjRep/000/000/000/001,090,,18731,81f24f1187322f56ca2f0f6df8f0dd52945aeaaf5f96981e84c704659ff045f1,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/091,ProjRep/000/000/000/001,091,,9761,887d17913a70998294b4494c064244e1ece46230ae2330e22f7dd92b22e3c555,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/092,ProjRep/000/000/000/001,092,,21766,de1137f95379d01aa2a2cc58d0ce47431a556568b0cedf22506d5270ab409395,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/093,ProjRep/000/000/000/001,093,,22248,5dedd354e3b6b2a045129be60e34d6ec4e743395c844fbeb5d4a03772b93014f,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/094,ProjRep/000/000/000/001,094,,23364,39aabfce251869eb417037c38e2d6f99e1fc0ff1e062c3795ed29e66837ecad4,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/095,ProjRep/000/000/000/001,095,,18432,b076cbc5d0eaffce5dc6aa42d3f0e7dc7977a484607aa72bb789f2421db8d68e,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/096,ProjRep/000/000/000/001,096,,109337,9e3413d68f350546d4f028590bdc477399db04e1db3b414b6164cbfc55d33e68,True,cp1250,1.0000,2,text; contains_control_flow; contains_function_or_sub; xml_candidate,,,,For ,Function ,;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/097,ProjRep/000/000/000/001,097,,83998,86395c8744de17335634d7ef312a14dee31b182137fbb62098e092feffadefb1,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/146,ProjRep/000/000/000/001,146,,15059,b15272e02423445f1ae1121a309bd4689d6787a03bdc28232029d0c885994b88,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/157,ProjRep/000/000/000/001,157,,13491,4849fbd27e0c73d7d897ea5e6f23a302bdf2a4165e0abe018dad223ee434f561,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/177,ProjRep/000/000/000/001,177,,13347,9ec09b9b8d67b8d17c5ccce01048f807e7382fd2d253a672db613e6daedcb12d,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/178,ProjRep/000/000/000/001,178,,27975,0fe59086e5e71358bcee07fb0c8106a431f35e7c35b8284cb817b10b53a82e88,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/179,ProjRep/000/000/000/001,179,,15093,d74505c0f3e31aac1fac1cffaac868d9ee8c81ad9f491e7db73e3b4402bba4bc,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/180,ProjRep/000/000/000/001,180,,13511,52775399bfb37d19be4f9409e281ada5d8c5d4a409e57c3497e2da2c10505545,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/181,ProjRep/000/000/000/001,181,,16414,840cdad9e3cfa8e6d16bbbf084235ff51603cbaf6156a4884e6c155db80fe1cf,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/182,ProjRep/000/000/000/001,182,,13480,4696f529218c47e0601882e9a62f4b47fab7d8ca08c980e1659766b7c8558903,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
